nf,rand,s,xnorm,IP_Deviation,IP_Mean_Deviation,MPPS_Deviation,MPPS_Mean_Deviation,MPPS_Deviation_Dist,MPPS_Mean_Deviation_Dist
0.03,uniform,317,4.586716808444547,0.09166338534816018,0.01351256977811394,0.07438647078944556,0.011492884126359442,0.07436436410903977,0.01148112449587806
0.03,uniform,318,4.654473171728631,0.16004991045498787,0.023380331263243116,0.12258011868826578,0.01813294218122498,0.1216965678085311,0.018323312953156687
0.03,uniform,319,4.088808527411828,0.0653204971173776,0.010248734255830363,0.06786669225777556,0.010695557901817317,0.069795353162705,0.011028084113335446
0.03,uniform,320,4.19591449098798,0.06943859192835083,0.01048372056143409,0.06661595228806226,0.010509498515350237,0.07002043954589239,0.01118408168957441
0.03,uniform,321,4.156070452862463,0.08860595085881041,0.013352549768673932,0.0989902416750145,0.014230015604359565,0.1015697608078113,0.014127255410018046
0.03,uniform,322,4.52029331617017,0.108475889479945,0.016047945389502303,0.06062958824418981,0.009929157440818343,0.06340999904701089,0.010177488634830886
0.03,uniform,323,3.8592221530856676,0.17898650419549517,0.02409102813656864,0.31838062106192616,0.03739807831805097,0.32167751072962514,0.0379231447122758
0.03,uniform,324,4.541337070138089,0.15289280345842576,0.02267519042901135,0.1905271872464432,0.024467920872920348,0.18901711126136975,0.024480108743986276
0.03,uniform,325,5.000211319392498,0.10930511157171319,0.013709452860966554,0.11643363274710092,0.014373320398022919,0.1194044646503744,0.014799088884724792
0.03,uniform,326,4.665466823573303,0.10590512272132356,0.01648829743908947,0.07321634037812014,0.011331601858705635,0.0759556310693354,0.011989856860600643
0.03,uniform,327,3.8796545721268205,0.09208138646125823,0.012432773250212008,0.10251563779194438,0.014553973945157679,0.10681434060167758,0.015441340120695313
0.03,uniform,328,4.318766954434321,0.07152503905784001,0.011103783024690683,0.0668998371955887,0.010665158590115515,0.06835523189900149,0.011094716210196247
0.03,uniform,329,4.508343911605856,0.08630938266026136,0.013072132990411024,0.07523832019305596,0.011268802037493681,0.07622638505254128,0.011606597506456203
0.03,uniform,330,4.576744381229971,0.09014643059147365,0.013015258143414428,0.07685571685180317,0.01165476011664318,0.0775805472120176,0.011583763882867101
0.03,uniform,331,4.5160120585903,0.09107999702222133,0.0139330577725175,0.08433293917228564,0.012571929476018782,0.08449485196031055,0.012623450333853033
0.03,uniform,332,4.541651812813735,0.08517805298721527,0.013402100444868042,0.07822528077498897,0.012285879068814709,0.0815798091314512,0.012941455543392306
0.03,uniform,333,4.174069120641431,0.21713352547782128,0.025438094065876174,0.1790573219873123,0.020522373871473213,0.18057333304541873,0.020857210433671572
0.03,uniform,334,4.35925768481073,0.1143701715385808,0.014530977630825505,0.08347836019837743,0.010455419900428423,0.08611598665667841,0.010935404505175718
0.03,uniform,335,4.42216179317639,0.08966888592363925,0.013456432993564946,0.0851875227892797,0.012856495176575628,0.08468483833340965,0.012806135403663278
0.03,uniform,336,4.560880717879753,0.06475524594220668,0.010321955863329275,0.07693230105664538,0.012613008685129467,0.07642804576748836,0.012567318443287493
0.03,uniform,337,4.30871249063434,0.08528382445042244,0.013328493434155228,0.09062539488142188,0.013771068876444088,0.09157796705581756,0.013969753726195676
0.03,uniform,338,4.431034958279335,0.10491884956917306,0.015026214730066408,0.09587437988989854,0.013085545245090934,0.09663578301329553,0.013244178924895213
0.03,uniform,339,4.108469746232829,0.11787697216249979,0.017137863810400004,0.1038187978804319,0.015279761859633171,0.10637764248791912,0.01576344659791316
0.03,uniform,340,4.2947902207137005,0.10336831821183068,0.014233509445566377,0.12394443846970062,0.01612327460790423,0.12395172161557624,0.016333531579970754
0.03,uniform,341,4.541388052391534,0.0889660955083033,0.012998847020808823,0.08379022438083289,0.01304248265325895,0.08546521090977895,0.013503537455808335
0.03,uniform,342,4.130024556502816,0.07251465923713407,0.011529228374432958,0.07063713087925746,0.011395238130949092,0.07029029593401172,0.011195704140877082
0.03,uniform,343,4.728626425346879,0.09356598704849783,0.013999950853809302,0.09768608822409693,0.014291780966506223,0.1019954760937215,0.01468958719286849
0.03,uniform,344,4.914556887456774,0.06963563689592861,0.011389825778163496,0.07196984152672344,0.011517098021454984,0.07246153349187658,0.011817376217587973
0.03,uniform,345,4.392844288341784,0.09281407663124067,0.014283086266292976,0.09580412286510898,0.013538176031599404,0.10458410045802932,0.014338049227725419
0.03,uniform,346,4.578621374037865,0.05996311815331245,0.009561565418622268,0.07012048441465364,0.01125748643157667,0.07145896653854923,0.011635857230021935
0.03,uniform,347,4.56247390562217,0.07678569879106534,0.011583441320600121,0.06765116625621592,0.01018188937833442,0.07002121894298717,0.010888649738956918
0.03,uniform,348,4.387879729340192,0.15599270954529473,0.02102523910990704,0.14022163548831923,0.018554214636550277,0.1395958009719035,0.018857230791770332
0.03,uniform,349,4.533467774879605,0.08399853866826167,0.012981910398481898,0.07170176315772397,0.010786081954817232,0.07485767875044742,0.011233106950167588
0.03,uniform,350,4.44339004777984,0.10890482917812029,0.014646225889544543,0.10814742986502814,0.014575005655527088,0.10833946623498666,0.014663088933879336
0.03,uniform,351,3.8203810115016643,0.060960726876126047,0.009109051904519059,0.06028845270107133,0.008799398496454018,0.06246781114293674,0.00912914547084241
0.03,uniform,352,5.041324972052592,0.09404565340004302,0.013825511920525417,0.07044626795791127,0.011048138450924979,0.07584730587948332,0.011804102852110362
0.03,uniform,353,4.611181366859409,0.06462110289715109,0.010249518920038165,0.050932544726863545,0.008151034534447805,0.05158070703657115,0.008388155198228775
0.03,uniform,354,4.18411264160033,0.09460331212101039,0.014468619590008027,0.06717784377148271,0.01012307860947523,0.07015757750639981,0.01064385078800661
0.03,uniform,355,4.558298297998042,0.06894553852818358,0.00955785809483085,0.062465257096973925,0.0087966650699177,0.06518797841704424,0.009186185669356913
0.03,uniform,356,4.317067511568803,0.08924952979687269,0.0129504838698389,0.13032564006362884,0.017753008757255218,0.131176519462953,0.017986999772390894
0.03,uniform,357,4.307930042229111,0.07312099117143249,0.010984044359237138,0.07987803288223219,0.012293633980461858,0.07485442907610679,0.011631637135776939
0.03,uniform,358,4.447392800782115,0.08291944977527502,0.012594460790198594,0.06854790695691454,0.010663263716400605,0.0725865900497117,0.01141357967535034
0.03,uniform,359,4.717222037236532,0.07077874320929227,0.011151848291167894,0.06814731189627057,0.010526607050960252,0.07021886815152968,0.010655656035926659
0.03,uniform,360,4.506213085761035,0.08747489374249222,0.012384709568624586,0.10134460474028699,0.013954760346610562,0.0998379691930207,0.013835837890008446
0.03,uniform,361,4.3492135496387725,0.07813942623097085,0.011372989478644171,0.07939841815915984,0.012018915455315691,0.08126334958594705,0.01237664173747701
0.03,uniform,362,4.573921822638339,0.09294141872649032,0.014457539458027916,0.0691352989743419,0.010901609230701945,0.07151605533520716,0.011467315978317124
0.03,uniform,363,4.26612180305809,0.0892689800192678,0.013131125383263033,0.0767056626552341,0.01150057799168144,0.07926451523952253,0.01196336289451692
0.03,uniform,364,4.625580938723219,0.07738737121801258,0.011669330053869088,0.07285750313635257,0.011172859883007341,0.08006677679293107,0.012310901573483598
0.03,uniform,365,4.546194391743595,0.08697272475732955,0.013591713052101852,0.07795566594140954,0.011889144465538098,0.08009840218849795,0.012213672703022621
0.03,uniform,366,4.4888465693703,0.07061346666193291,0.010772068814162905,0.06083855718826942,0.009067919906629064,0.06412779822336656,0.009547908108761124
0.03,uniform,367,4.013662239501878,0.09644756204171674,0.012582856586225889,0.08753233583901304,0.01165537135073039,0.08647753086751601,0.011644716510518382
0.03,uniform,368,4.469092408196995,0.10316220660687977,0.013245240551282825,0.0879611788285674,0.011734861411298099,0.08890763745116463,0.01193842525773018
0.03,uniform,369,4.325608227285491,0.09406235961253287,0.013734779939023053,0.08540207707506337,0.012443452694294225,0.09345021938094222,0.013186892300216673
0.03,uniform,370,4.7523110033473115,0.08416287192444492,0.013081206195162499,0.07143375012040828,0.01114855854539399,0.07102909812416049,0.011158402117525456
0.03,uniform,371,4.495349131482226,0.09012946806984075,0.0130361533705743,0.07451013354393293,0.010850049559789082,0.07413456323558967,0.01105193432520165
0.03,uniform,372,4.596129648831831,0.0854549311543223,0.012855810669005513,0.07276288307810277,0.010724580099295939,0.07703597416218277,0.011732369118228824
0.03,uniform,373,4.979496715525124,0.09750179836341993,0.0153461669127972,0.10397885880899806,0.01532788899754377,0.10662644272542972,0.015508797067571805
0.03,uniform,374,4.781762021452077,0.07682510367681268,0.012223016857403379,0.07428720407228538,0.011820682909771452,0.07460990607597194,0.012073385063484007
0.03,uniform,375,4.799683756353435,0.08474873434156377,0.013672205230305733,0.08496250598498625,0.013374619688064885,0.0863015061012456,0.01363408978151481
0.03,uniform,376,4.525311316846544,0.1289787672536136,0.016566879711263204,0.13170924560435612,0.016593483345945983,0.13227725794312356,0.016901821055218116
0.03,uniform,377,4.4722365417295995,0.1017721922146533,0.012975673587022719,0.09817676455994206,0.012713780648146726,0.09952467442082977,0.012906206768946242
0.03,uniform,378,4.856255969082797,0.08283588955340386,0.012188189045584255,0.08242978653912213,0.011799464898001492,0.08704729917840244,0.012421265625224739
0.03,uniform,379,4.51910014065905,0.07890823207083725,0.013086802094433959,0.06769421845084843,0.010702450363468731,0.06949156487957599,0.010735322338807937
0.03,uniform,380,4.677943561887416,0.16511460223350416,0.022447193761462234,0.13162883019743668,0.019911879990538665,0.1345269162628459,0.02030582524496023
0.03,uniform,381,4.755168912327549,0.07601990668931811,0.011379215992221555,0.0911197480347512,0.011982030143386611,0.09262961607582702,0.012119903847640284
0.03,uniform,382,4.467299085016911,0.06465716849556732,0.010269206328404334,0.06802933621772056,0.010997629562088466,0.06893859753048788,0.011113433986990811
0.03,uniform,383,4.8926831671998325,0.0886898166602369,0.01229093085107247,0.09160742505779637,0.012861384950207224,0.09315281901230779,0.013377173501836695
0.03,uniform,384,4.642575644554064,0.06204028904910262,0.010199316100256055,0.05141154538448631,0.0082975800564631,0.05206252660078247,0.008443375693360487
0.03,uniform,385,4.423581517567278,0.09134869199909355,0.013086628348823359,0.0869836406783549,0.013005851376286267,0.08827673590854586,0.013304181550827517
0.03,uniform,386,4.50151839642437,0.10255185698302847,0.013777567687522706,0.0823736340657605,0.011617198135509915,0.08448328088382719,0.011867472541913083
0.03,uniform,387,4.03273913617931,0.06539569904919337,0.010268341768205165,0.05341259125403804,0.00800541615133678,0.05360297759232324,0.008178527374819312
0.03,uniform,388,4.476326791231184,0.1095533598449987,0.016195822114564457,0.0894000903826364,0.013384775059945843,0.0907938042900868,0.013833656844053074
0.03,uniform,389,4.116077240645068,0.07463795353697156,0.011029698759380516,0.06679602912399182,0.009481160918868999,0.06990967601189296,0.00977117989966945
0.03,uniform,390,4.353905307324218,0.1521253183228216,0.018774568131391722,0.21420889514905708,0.025764880029500482,0.21584697836175495,0.025909684344284742
0.03,uniform,391,4.492911996382919,0.10153532120382025,0.01595352264093797,0.08617069471592842,0.01289911822765557,0.0868430591204539,0.01310903585123637
0.03,uniform,392,4.401216505075082,0.07198140729159583,0.010922207613446906,0.06498976931985129,0.0108201606156724,0.06544363939284081,0.01100583090056923
0.03,uniform,393,4.179910895396049,0.07565782876077044,0.011998570875548332,0.07064436996350601,0.010743743770846711,0.07194049023388527,0.010892296281800334
0.03,uniform,394,4.4399809811220345,0.06727391733916482,0.01095447988482872,0.052133745696657144,0.00847007678594396,0.05874811526526493,0.009600795615152763
0.03,uniform,395,3.965125868222611,0.07046581053697401,0.010680141471424704,0.053984929625615324,0.008302390147851512,0.0552908626938603,0.008511084440447321
0.03,uniform,396,4.74762008294237,0.06721328582833085,0.010465459150416365,0.07216503620938577,0.011312492279989919,0.07400075445036813,0.011587231678696892
0.03,uniform,397,4.184488986131931,0.08773355742669184,0.01292838739581681,0.06509854340710605,0.010162528876951888,0.06810622625806112,0.01088685758710528
0.03,uniform,398,4.442012996641454,0.10344787862051778,0.014436569800000307,0.08457177489680694,0.011451678538414379,0.08257817348005908,0.011476207310649394
0.03,uniform,399,4.441323593427648,0.049723715421699406,0.007632273159041645,0.05917077919016684,0.009184484332000503,0.05953767876778469,0.009282318445677182
0.03,uniform,400,4.846676704223159,0.09892001194003737,0.015067078044473962,0.09815114915015372,0.01444492332295274,0.09807975061299375,0.014544232772351333
0.03,uniform,401,3.7548422712162948,0.08885841394410185,0.01343914437463501,0.08565108791069835,0.012395806613044328,0.08883981907846025,0.01310426537236478
0.03,uniform,402,4.572179196072661,0.08263847804162695,0.012321007748221039,0.06862617191794998,0.010165108024525894,0.06763169799120441,0.010172122921872386
0.03,uniform,403,4.262542019671187,0.09266226903712736,0.01334406057178564,0.07355118253283613,0.011475525257796857,0.07623254604124151,0.011897488982782646
0.03,uniform,404,4.4560459531678225,0.06942656587803542,0.010848142785979047,0.04558795828277823,0.007034027053987135,0.044770802308728354,0.007053077056332044
0.03,uniform,405,4.598319063198317,0.09830606780042428,0.01355026794889737,0.07181068211350206,0.011378967682633792,0.07358607867884803,0.011674101901858008
0.03,uniform,406,4.549969757187041,0.12275792308483546,0.017610984497836754,0.09060233196207365,0.013304152551005257,0.09162814411252164,0.013661664783317798
0.03,uniform,407,5.146727032617119,0.15281075623528892,0.022739524874300247,0.15490029398516708,0.02211779984314643,0.15542033744639105,0.02247511121417511
0.03,uniform,408,4.505603348001147,0.0897853800889019,0.012854670972229715,0.08411352437058801,0.012025235326396487,0.0836696450809031,0.011856635705173098
0.03,uniform,409,4.147006282421557,0.07939792530450952,0.01223605239153121,0.0695253279641511,0.010693835902107603,0.07167191049798252,0.011242761950184754
0.03,uniform,410,4.209625218982184,0.158763527175212,0.02298048372899021,0.11709162393603735,0.01803553435752625,0.11740251491981905,0.018233626202167126
0.03,uniform,411,4.60310871727881,0.10194483462427154,0.01506464684620066,0.09735121374492828,0.014277600029839346,0.0946108425560261,0.014596308641775382
0.03,uniform,412,4.659687824137978,0.07970453668303448,0.012068026488291134,0.07003772815902332,0.010207256065539204,0.07236642118287577,0.010622481916364437
0.03,uniform,413,4.336474731668255,0.08471443303804438,0.012449907390060718,0.08214072170741785,0.011587193960172864,0.08154416803072588,0.011670288906966936
0.03,uniform,414,4.151309727430949,0.07170852232866268,0.011461052852451342,0.062331958937175226,0.00949795855440744,0.06310861262745163,0.009622758298193842
0.03,uniform,415,4.485759437180727,0.0660911925901916,0.010382420437400303,0.051745290805022284,0.007891866252786088,0.05938886715731759,0.009223026503292054
0.03,uniform,416,4.209881244854388,0.09940453726984538,0.015963180118889628,0.10714877141901213,0.015892009576117902,0.109893883719504,0.016628894127112614
0.03,uniform,417,4.573957729985013,0.10308009435579268,0.01413313822769517,0.09331759681261378,0.012838885784354543,0.0917511537844957,0.012750333670465304
0.03,uniform,418,4.354378844508204,0.09101455640154653,0.013214594425695923,0.10368940908176504,0.012753072997018083,0.10374579195657407,0.01260796538210175
0.03,uniform,419,4.667323936022662,0.08605868569434892,0.01353261013211964,0.08087997449250958,0.012537794716937414,0.08475075306382654,0.012978413167194258
0.03,uniform,420,4.080050069731918,0.08720319837150843,0.013384795435988367,0.09141885859984342,0.012668099729306255,0.09145217140189027,0.01283813235701046
0.03,uniform,421,4.586109889237716,0.06767515902544269,0.010618426291832472,0.05513566256865771,0.008666575609836533,0.059147169897309546,0.009316395085666517
0.03,uniform,422,4.359508386533371,0.06615521363417176,0.010119975497483594,0.06776559058186792,0.010228206447842917,0.07094573442235916,0.010796368100113097
0.03,uniform,423,4.8397336976361345,0.10813462807767575,0.015047613668810848,0.10391622045962698,0.015125556651554307,0.1048711876276763,0.015528212723789151
0.03,uniform,424,4.506020059623418,0.07224341370584936,0.01135549047514687,0.09418548145808006,0.015036112159291794,0.09742388595285488,0.015499651161282683
0.03,uniform,425,4.732984312295995,0.0726264152141958,0.011008561637548073,0.06721131714867747,0.01053189583056091,0.07053775267918745,0.011078107072015472
0.03,uniform,426,4.888570118419415,0.1353846870312687,0.01739005298287351,0.11391381736369234,0.015069781187128902,0.11402787799476749,0.015129860005232316
0.03,uniform,427,4.1135284945571895,0.16390788783033594,0.020362837094345197,0.13223873655298998,0.017193204767089895,0.13355975637638748,0.017175678089083688
0.03,uniform,428,4.319328718702531,0.060690139180884714,0.009087724000417617,0.07426398666022445,0.009580682594891449,0.07582903288025865,0.009929927758078595
0.03,uniform,429,4.2674281711067295,0.08754551246113827,0.011841861388933856,0.08776680205972083,0.01176676083109055,0.08731380676472461,0.011653880628838922
0.03,uniform,430,4.5792291568402765,0.10185240297760005,0.015445598014927531,0.09117578457067474,0.01377787167697837,0.09444827497017362,0.01414002372755705
0.03,uniform,431,4.551637642696085,0.07507046457494299,0.011426738450053313,0.05808033547916669,0.009195588715153838,0.059870250347399234,0.009488655034878741
0.03,uniform,432,4.793845626208444,0.11960840616433921,0.01630580506502826,0.09502704051257717,0.014483056419489639,0.09707280200328014,0.014753633720125033
0.03,uniform,433,4.461005938430984,0.13302402451610995,0.016860574931641645,0.09706795734682507,0.012987679181240833,0.0998119140983318,0.013478922392933298
0.03,uniform,434,4.0424272928616665,0.09332071354914302,0.013394378816962775,0.097866598619075,0.013329427688752095,0.09951233799935622,0.013656632758383741
0.03,uniform,435,4.100265742509096,0.14432296968508884,0.019295453401045628,0.1594341064020268,0.020458967347427685,0.16005627373461392,0.020714290829537362
0.03,uniform,436,4.531700954923102,0.1255424657878836,0.01725163840689801,0.11200475077195542,0.015446893677566404,0.11891494175829398,0.016136191160534604
0.03,uniform,437,4.235622664262822,0.08879069378886606,0.013433773370007685,0.07965734086731467,0.011987958409772927,0.07962737314785563,0.011664650550661397
0.03,uniform,438,4.23849133705642,0.1329609098771568,0.01991746152971868,0.1529508357662922,0.021178454786458203,0.15682774476772302,0.021322817074655685
0.03,uniform,439,4.559134976750659,0.07920997567670209,0.012182740844573272,0.0755118542526897,0.011809089821550397,0.07969502712732283,0.012404846966947419
0.03,uniform,440,4.306308809472298,0.10579118747345286,0.015396886118144453,0.08977106853283724,0.013756109120695288,0.09450305456537858,0.014230798859978595
0.03,uniform,441,4.4580165975588635,0.08960915824195166,0.01311148042474313,0.06246016284128384,0.009027422913106863,0.06489396902711156,0.00931717247976945
0.03,uniform,442,4.200460269545013,0.06586342840306224,0.009709990687075206,0.06083689014133575,0.00979375716650407,0.06405071003552716,0.010344084905623878
0.03,uniform,443,4.2415622682778285,0.08405106676809236,0.012687479275977125,0.1018692717623044,0.014644777271323668,0.10244689825322291,0.014724879662072813
0.03,uniform,444,4.512078859847223,0.42657804543111033,0.062461354925701144,0.5528913284660787,0.07863383039017864,0.5553785347337621,0.07877033736544443
0.03,uniform,445,4.854650859124315,0.07653558738469601,0.01243598106262283,0.06319350313714787,0.010129301676771963,0.06375166317556637,0.010146334968681309
0.03,uniform,446,4.2696382263517405,0.08584972105912286,0.013291453125198175,0.09748960202717669,0.01393236170162777,0.09999013265414734,0.014519118200775708
0.03,uniform,447,4.853031567978893,0.10900237837914482,0.01548497646691689,0.0982673053647368,0.014180634440280133,0.10011467662057498,0.014793204418594766
0.03,uniform,448,4.845837551769045,0.08333861289339263,0.01312763065526541,0.076793371751669,0.011969889906527094,0.07858640300130718,0.012107958822742107
0.03,uniform,449,4.809478548650484,0.13805507813042817,0.020041187760435352,0.16667975761423975,0.023361188690409075,0.16624504167419016,0.02342550785569183
0.03,uniform,450,4.491123119243792,0.06181749876906995,0.00954009872317076,0.06943690304273452,0.010735314215093298,0.07085401743745548,0.011139943889145925
0.03,uniform,451,4.1001362186372345,0.06942130934142797,0.011180788315552519,0.05005533475384719,0.007960702242141026,0.050449621405795335,0.008013737457505964
0.03,uniform,452,4.309775438771801,0.09595630928996779,0.013120306440640158,0.10219853562866144,0.012419869893561038,0.10257068546156065,0.012446916011464089
0.03,uniform,453,4.393426696252731,0.1377975650902546,0.02038774307182377,0.12210990969919798,0.016954137630854314,0.12416293100712147,0.01730352420841226
0.03,uniform,454,4.636260915969886,0.10542870793661314,0.01576165308114617,0.0871532755436164,0.013301200101352795,0.08975728736937659,0.013634848209291417
0.03,uniform,455,4.239244652689493,0.09791870652518912,0.0152453949167155,0.10929679051698038,0.01641178452445564,0.10838144842450839,0.016111180995731604
0.03,uniform,456,4.241913185667207,0.10462677135695293,0.01639006249522614,0.08954550099218316,0.013203984067738357,0.09098192557639578,0.013420826810354574
0.03,uniform,457,4.021435228538275,0.09272654109044061,0.014524009517805643,0.09810734800948381,0.013887682772332238,0.10369640469071459,0.01464932360220759
0.03,uniform,458,4.817516790724603,0.07208541328982694,0.011150653974708309,0.06307270213822229,0.00941540642180391,0.06438190253931433,0.009500289108558563
0.03,uniform,459,4.287967076551472,0.07097947094135948,0.009897372185844685,0.0671942734667118,0.009545151455762565,0.0716442006639548,0.010437205966130684
0.03,uniform,460,4.485801150629017,0.08154808052607397,0.012272916867611085,0.07352807492433448,0.011271380336531644,0.07566094597722127,0.011711857874903395
0.03,uniform,461,4.327037276153815,0.09182595994250835,0.01455133752340279,0.0689506784907008,0.01054708683065347,0.07282371415638983,0.011037021013594711
0.03,uniform,462,4.467810649360937,0.09975590318544361,0.01306372051707986,0.10110774747595343,0.014396141716188339,0.10354318887774966,0.014764248333299642
0.03,uniform,463,4.702182965391687,0.07667807929010509,0.009831364888316105,0.07422730698568103,0.009451359837205462,0.07503265329618111,0.009702875052603427
0.03,uniform,464,4.72713340196632,0.10115076766578475,0.01518658275430911,0.11031437726862584,0.01616446392895116,0.11526258557905002,0.016794510069796795
0.03,uniform,465,4.543852774210527,0.06160634982313811,0.009925848158497718,0.06321698534866735,0.009250961910815552,0.06586903149451405,0.00977480018456313
0.03,uniform,466,3.8401688835192407,0.08596605333853242,0.012203181878262385,0.0834517653051568,0.012215030387872992,0.08556566333067456,0.012811136090038635
0.03,uniform,467,4.819334484649554,0.0909808681896652,0.013043425765136726,0.06500794807441014,0.010184909714219533,0.06928752539723763,0.010865086746667758
0.03,uniform,468,3.6814034450927995,0.09654597234157332,0.01479837237278061,0.10691706450125987,0.015375433296025977,0.10755668104450505,0.01575057147610809
0.03,uniform,469,4.602232353775814,0.09063233826043036,0.013724797142615505,0.10100117320640689,0.013801353450449574,0.10530153831115309,0.013999352371092016
0.03,uniform,470,4.058652637669272,0.08566864267285541,0.012622480429435362,0.07224085714890408,0.010716774044195373,0.07471615710646727,0.011159327664046176
0.03,uniform,471,4.3711005017834825,0.09623771806733981,0.01335151572741674,0.10134231988713245,0.012626637623113411,0.10162050641152141,0.01255823121712036
0.03,uniform,472,4.095306172620515,0.08570134260056382,0.012894889922730244,0.09082771073695993,0.011681398395671465,0.0931511967004838,0.011887465524529241
0.03,uniform,473,4.6905245432757745,0.07966550413191169,0.012133907537087039,0.07798288421825668,0.011803130696630424,0.08076298152085848,0.012447296433059227
0.03,uniform,474,4.513613328228686,0.17905867255138294,0.02131969074882134,0.12319604208064024,0.01723730885259248,0.12169156630356114,0.017189458287742484
0.03,uniform,475,4.828202083946253,0.12415426622833485,0.015956121443866624,0.12211523147491234,0.01599449576324979,0.12329093467729126,0.016276542675160943
0.03,uniform,476,4.558010214003859,0.11804449289943215,0.016673462205791738,0.08920680034152598,0.013182364459393525,0.09251635129875295,0.013771218004015703
0.03,uniform,477,4.502131197685262,0.09834300610136494,0.014949618635926715,0.09399893738330568,0.013915917541091026,0.09753885844475631,0.01449190989122891
0.03,uniform,478,4.312597088111462,0.06925167763473362,0.011221485780069948,0.06532447286067242,0.010237160401838342,0.06704553778242252,0.010634292189698151
0.03,uniform,479,4.22059017653505,0.09112539806814954,0.01383013779055137,0.10015831555913708,0.014933783691413816,0.10298710970468078,0.015408292699460834
0.03,uniform,480,4.7027827098658594,0.08907340212904595,0.013441180581143552,0.10189521129876719,0.014618259260820122,0.10923130295075141,0.01571853290709781
0.03,uniform,481,4.732133205256602,0.07119741440766371,0.010321134409252052,0.08339189939870983,0.012238637774226369,0.08723094452710965,0.013141651789432902
0.03,uniform,482,4.562266202927334,0.09627702292550647,0.013497105293620257,0.09596843703604156,0.012525429870430045,0.09656213523813378,0.012857593766354146
0.03,uniform,483,3.9731771507915137,0.06440514492553445,0.009642879823686149,0.059788861897249204,0.009076370845517944,0.06123528015454115,0.009358363386245572
0.03,uniform,484,4.586469179856914,0.06831433589461104,0.010530721782390893,0.06725691958408535,0.010246529349851534,0.07021101005878026,0.010678714453977325
0.03,uniform,485,4.516451894955027,0.08352275393616597,0.01337628930584908,0.0745065899166906,0.012226018107046684,0.0783006297400151,0.012822288530731097
0.03,uniform,486,4.212294547262936,0.09391523957036489,0.012979510393426662,0.10080804482973924,0.0137649640238053,0.1010636264791269,0.014368239315671097
0.03,uniform,487,4.553571901155809,0.07140871173106762,0.011644653133983737,0.06901487881152385,0.010719237910608359,0.0706726549983147,0.01096414129870044
0.03,uniform,488,4.328767622168548,0.11551348216667513,0.015180537233156132,0.07806645987529572,0.010741524229654775,0.08301871003362722,0.011395743279297993
0.03,uniform,489,4.730126489839542,0.07663313758511726,0.010805538105054531,0.07669925546073261,0.010574950301574852,0.07990197877553544,0.011008988656938258
0.03,uniform,490,4.501081948955049,0.07901043989270581,0.01131630147897919,0.08327600810316071,0.012914976965007173,0.08439975196840534,0.01295435767382829
0.03,uniform,491,4.869954857709968,0.12991352852812485,0.015986470827417783,0.08686274917336616,0.012471710856103381,0.08841282481677389,0.012797418986311765
0.03,uniform,492,4.471512928421445,0.17741282049776178,0.02413203157865509,0.16574663633464595,0.02155519893817889,0.16744853422688527,0.02183398791672838
0.03,uniform,493,4.389377452412448,0.16480362675549934,0.023000628925032518,0.16945357249177023,0.022453404660757088,0.16968223027460616,0.022551127061251553
0.03,uniform,494,5.162360153633397,0.08182735336911648,0.012942261646724842,0.07675856575610643,0.012258415006615038,0.07872548884669382,0.012831038969330969
0.03,uniform,495,4.322622426200453,0.1016867741125205,0.015647710939865084,0.08565480803812148,0.01268277966063313,0.08688542708482658,0.012754269321218602
0.03,uniform,496,4.503226344451731,0.08567815566965056,0.013299095163886885,0.07786880299445653,0.012293703596859048,0.07826899042986196,0.012274688577874834
0.03,uniform,497,3.9297672267606836,0.07644967757997619,0.0119070568174035,0.06608633667807505,0.010443227651292582,0.0694454082537746,0.010869068474551583
0.03,uniform,498,4.675990290413947,0.08383577081618224,0.012363946688696828,0.09186949965255774,0.012121555089733763,0.09186867017557018,0.01248860199680389
0.03,uniform,499,4.804792686544232,0.07335395371902491,0.011066627531338162,0.06912796574398876,0.010687866101732769,0.07048664049197423,0.01095797802075406
0.03,uniform,500,4.876440104550251,0.10784411840279981,0.015569222243496965,0.10232370163491353,0.014691612956163029,0.10412026028352574,0.014903384044619584
0.03,uniform,501,4.398471954091514,0.129693069782778,0.01586012025867822,0.11582241471905101,0.013468374917474586,0.11919356063392252,0.014192879656847101
0.03,uniform,502,4.438935412185936,0.12057454891687985,0.017327232354127708,0.11781587398890885,0.016409069593701305,0.12107420842529527,0.017223617291832197
0.03,uniform,503,4.870270515317566,0.08652365529346685,0.013134321361762446,0.09311729173535026,0.01384181353753772,0.09342525606962224,0.013993164307411366
0.03,uniform,504,4.318741894382074,0.09880482942117715,0.016007726391565363,0.06392083593441074,0.010317643321878484,0.0666811455308627,0.010615072885539676
0.03,uniform,505,4.680504231805664,0.07652627218547177,0.011585955546354103,0.06419186813075854,0.009825702730094045,0.06728643010575226,0.010678851109122667
0.03,uniform,506,4.27494882431179,0.05783568039624663,0.009150359507701532,0.05296531121568468,0.008665441423839852,0.055919524219385425,0.009195333301833327
0.03,uniform,507,4.6708577502331075,0.09145007209609211,0.013504352740221555,0.09036575605559057,0.01342110483200963,0.0943547519913567,0.014160613518762799
0.03,uniform,508,4.6515739228965405,0.1763614907692817,0.017828668480653953,0.14602023902753417,0.01546800848159412,0.14803251999505196,0.015784083521817073
